,AUD_CAD,AUD_CHF,AUD_HKD,AUD_JPY,AUD_NZD,AUD_SGD,AUD_USD,CAD_CHF,CAD_HKD,CAD_JPY,CAD_SGD,CHF_HKD,CHF_JPY,EUR_AUD,EUR_CAD,EUR_CHF,EUR_GBP,EUR_HKD,EUR_JPY,EUR_NZD,EUR_SGD,EUR_USD,GBP_AUD,GBP_CAD,GBP_CHF,GBP_HKD,GBP_JPY,GBP_NZD,GBP_SGD,GBP_USD,HKD_JPY,NZD_CAD,NZD_CHF,NZD_HKD,NZD_JPY,NZD_SGD,NZD_USD,SGD_CHF,SGD_HKD,SGD_JPY,USD_CAD,USD_CHF,USD_HKD,USD_JPY,USD_SGD
2015-01-19,-0.45,1.96,-0.11,-0.03,-0.1,0.43,-0.11,2.42,0.35,0.41,0.89,-2.02,-1.96,0.58,0.12,2.58,0.56,0.48,0.53,0.47,1.02,0.47,-0.02,-0.47,1.93,-0.12,-0.03,-0.14,0.41,-0.13,0.07,-0.33,2.08,0.02,0.07,0.56,0.01,1.52,-0.53,-0.47,-0.34,2.07,0.01,0.07,0.54
2015-01-20,0.98,-0.89,-0.49,0.56,1.39,-0.23,-0.46,-1.87,-1.42,-0.42,-1.17,0.44,1.5,-0.01,0.98,-0.91,-0.69,-0.46,0.56,1.4,-0.2,-0.46,0.68,1.68,-0.23,0.22,1.25,2.13,0.48,0.21,1.03,-0.42,-2.3,-1.85,-0.84,-1.6,-1.87,-0.7,-0.26,0.77,1.47,-0.44,0.01,1.03,0.26
2015-01-21,0.85,-2.81,-1.04,-1.75,0.06,-1.17,-1.01,-3.57,-1.89,-2.57,-2.02,1.77,1.06,1.53,2.39,-1.3,0.5,0.47,-0.25,1.6,0.33,0.49,1.02,1.88,-1.77,-0.01,-0.74,1.08,-0.15,0.01,-0.72,0.78,-2.87,-1.1,-1.82,-1.23,-1.07,-1.61,0.13,-0.59,1.9,-1.76,-0.02,-0.74,-0.16
2015-01-22,-0.39,0.56,-0.72,-0.28,-0.07,-0.39,-0.75,0.98,-0.3,0.1,-0.01,-1.27,-0.83,-1.39,-1.76,-0.8,-1.23,-2.08,-1.66,-1.44,-1.78,-2.11,-0.12,-0.5,0.45,-0.82,-0.4,-0.18,-0.54,-0.85,0.43,-0.33,0.61,-0.66,-0.22,-0.34,-0.69,0.97,-0.3,0.13,0.33,1.31,0.03,0.45,0.33
2015-01-23,-1.13,-0.4,-1.42,-2.04,-0.81,-1.02,-1.42,0.72,-0.31,-0.92,0.1,-1.03,-1.62,0.0,-1.11,-0.39,-1.28,-1.44,-2.01,-0.81,-1.03,-1.43,1.29,0.18,0.92,-0.15,-0.74,0.49,0.26,-0.14,-0.58,-0.32,0.39,-0.64,-1.21,-0.23,-0.63,0.63,-0.37,-0.99,0.31,1.03,-0.01,-0.59,0.36
2015-01-26,0.77,3.15,0.53,1.31,0.67,0.52,0.53,2.37,-0.24,0.55,-0.25,-2.55,-1.79,0.22,1.0,3.4,0.28,0.76,1.54,0.92,0.74,0.76,-0.09,0.7,3.07,0.44,1.26,0.6,0.43,0.45,0.81,0.09,2.45,-0.15,0.63,-0.17,-0.15,2.62,0.01,0.82,0.23,2.61,-0.01,0.8,-0.02
2015-01-27,-0.42,0.2,0.22,-0.33,-0.18,-0.22,0.22,0.58,0.61,0.11,0.21,0.01,-0.49,1.07,0.64,1.24,0.45,1.25,0.75,0.9,0.87,1.25,0.56,0.2,0.8,0.84,0.33,0.42,0.37,0.83,-0.5,-0.26,0.33,0.36,-0.15,-0.08,0.35,0.38,0.4,-0.1,-0.6,-0.01,0.0,-0.5,-0.4
2015-01-28,0.52,-0.31,-0.58,-0.82,1.19,0.48,-0.58,-0.82,-1.08,-1.33,-0.03,-0.27,-0.49,-0.21,0.29,-0.56,-0.44,-0.8,-1.04,0.98,0.26,-0.79,0.22,0.72,-0.15,-0.37,-0.62,1.37,0.68,-0.37,-0.24,-0.68,-1.47,-1.73,-2.01,-0.68,-1.72,-0.79,-1.05,-1.33,1.09,0.26,-0.0,-0.25,1.06
2015-01-29,-0.88,0.42,-1.61,-0.99,-0.83,-1.58,-1.61,1.38,-0.68,-0.06,-0.64,-2.03,-1.43,1.84,0.97,2.34,0.79,0.27,0.88,1.03,0.31,0.27,1.14,0.19,1.56,-0.49,0.12,0.24,-0.45,-0.49,0.64,-0.06,1.32,-0.76,-0.13,-0.72,-0.76,2.03,-0.04,0.61,0.69,2.07,0.0,0.64,0.04
2015-01-30,0.92,-0.24,0.11,-0.58,0.22,0.16,0.11,-1.15,-0.85,-1.48,-0.8,0.32,-0.33,-0.33,0.58,-0.6,-0.27,-0.29,-0.94,-0.14,-0.24,-0.29,-0.09,0.84,-0.32,0.01,-0.65,0.11,0.08,0.01,-0.66,0.74,-0.4,-0.1,-0.77,-0.04,-0.09,-0.37,-0.07,-0.71,0.86,-0.31,-0.0,-0.66,0.07
2015-02-02,-0.47,0.77,0.61,1.17,-0.06,0.42,0.61,1.24,1.08,1.64,0.89,-0.16,0.42,-0.34,-0.82,0.39,0.63,0.25,0.82,-0.4,0.07,0.26,-0.99,-1.43,-0.23,-0.38,0.17,-1.04,-0.57,-0.38,0.54,-0.41,0.82,0.66,1.22,0.47,0.66,0.34,0.19,0.72,-1.07,0.16,-0.0,0.53,-0.19
2015-02-03,-1.38,-0.6,-0.12,-0.14,-0.89,-0.59,-0.13,0.78,1.27,1.28,0.87,0.46,0.46,1.34,-0.04,0.79,0.38,1.22,1.23,0.49,0.81,1.2,0.99,-0.42,0.38,0.84,0.84,0.05,0.44,0.82,0.01,-0.58,0.32,0.66,0.66,0.34,0.64,-0.06,0.44,0.41,-1.24,-0.44,0.01,0.03,-0.43
2015-02-04,0.79,-0.26,-0.53,-0.78,-0.64,-0.34,-0.51,-1.07,-1.29,-1.56,-1.1,-0.25,-0.5,-0.65,0.12,-0.94,-1.23,-1.17,-1.44,-1.31,-0.99,-1.15,0.59,1.4,0.32,0.08,-0.2,0.0,0.27,0.1,-0.27,1.48,0.39,0.15,-0.13,0.34,0.17,0.05,-0.19,-0.43,1.29,0.23,-0.02,-0.29,0.17
2015-02-05,-0.5,0.06,0.57,0.77,0.16,0.27,0.56,0.55,1.09,1.3,0.79,0.58,0.78,0.61,0.08,0.61,0.15,1.17,1.39,0.8,0.87,1.17,0.4,-0.11,0.4,0.98,1.17,0.55,0.68,0.98,0.2,-0.75,-0.16,0.43,0.53,0.13,0.43,-0.29,0.3,0.49,-1.08,-0.58,0.0,0.2,-0.3
2015-02-06,0.63,0.52,-0.05,1.3,0.52,0.55,-0.05,-0.13,-0.69,0.68,-0.1,-0.56,0.76,-1.35,-0.74,-0.82,-0.87,-1.39,-0.06,-0.87,-0.81,-1.4,-0.55,0.14,0.05,-0.54,0.82,0.04,0.05,-0.55,1.35,0.13,-0.05,-0.58,0.84,-0.02,-0.62,-0.01,-0.59,0.77,0.7,0.58,0.01,1.36,0.59
2015-02-09,-0.05,0.18,0.52,0.19,-0.15,0.47,0.51,0.22,0.57,0.24,0.52,0.35,0.01,-0.25,-0.32,-0.09,0.3,0.26,-0.09,-0.42,0.21,0.25,-0.61,-0.66,-0.43,-0.09,-0.43,-0.75,-0.14,-0.1,-0.34,0.1,0.32,0.67,0.34,0.61,0.66,-0.29,0.06,-0.28,-0.56,-0.34,0.01,-0.33,-0.04
2015-02-10,0.56,-0.11,-0.4,0.26,-0.31,-0.3,-0.4,-0.67,-0.96,-0.3,-0.86,-0.3,0.37,0.37,0.95,0.26,-0.28,-0.03,0.63,0.07,0.07,-0.03,0.67,1.24,0.55,0.26,0.93,0.37,0.36,0.26,0.67,0.87,0.19,-0.1,0.58,-0.0,-0.1,0.19,-0.1,0.57,0.97,0.29,-0.0,0.67,0.1
2015-02-11,-0.33,-0.4,-0.64,0.18,-0.24,-0.2,-0.65,-0.13,-0.34,0.5,0.08,-0.21,0.63,0.86,0.52,0.35,0.28,0.15,1.03,0.6,0.59,0.13,0.55,0.24,0.13,-0.08,0.73,0.41,0.36,-0.1,0.86,-0.09,-0.28,-0.49,0.4,0.02,-0.44,-0.24,-0.44,0.39,0.35,0.22,0.01,0.85,0.44
2015-02-12,-0.76,0.45,0.2,-0.92,-0.57,-0.1,0.25,1.23,0.97,-0.14,0.62,-0.25,-1.36,0.37,-0.4,0.88,-0.35,0.59,-0.55,-0.2,0.24,0.59,0.79,-0.02,1.2,0.96,-0.15,0.21,0.64,0.99,-1.12,-0.2,1.06,0.75,-0.33,0.4,0.75,0.59,0.34,-0.78,-0.96,0.24,-0.01,-1.12,-0.36
2015-02-13,-0.1,0.54,0.44,0.14,-0.05,0.33,0.4,0.6,0.49,0.22,0.37,-0.12,-0.39,-0.5,-0.58,0.05,-0.21,-0.08,-0.32,-0.54,-0.19,-0.1,-0.34,-0.39,0.21,0.1,-0.15,-0.41,-0.02,0.08,-0.28,-0.05,0.65,0.51,0.19,0.39,0.51,0.23,0.12,-0.16,-0.46,0.13,0.02,-0.26,-0.09
2015-02-16,0.15,0.04,0.04,0.0,-0.29,0.14,-0.01,-0.14,-0.13,-0.15,-0.03,-0.0,-0.02,-0.39,-0.23,-0.43,0.0,-0.35,-0.38,-0.69,-0.25,-0.4,-0.41,-0.23,-0.38,-0.37,-0.4,-0.7,-0.27,-0.41,-0.03,0.45,0.34,0.34,0.3,0.44,0.29,-0.1,-0.1,-0.13,0.18,0.05,0.05,0.02,0.15
2015-02-17,-0.03,1.12,0.59,1.25,0.04,0.48,0.57,1.14,0.61,1.28,0.51,-0.52,0.11,-0.07,-0.13,1.05,0.58,0.5,1.15,-0.01,0.39,0.49,-0.63,-0.69,0.49,-0.06,0.6,-0.56,-0.17,-0.08,0.64,-0.1,1.04,0.51,1.17,0.41,0.5,0.63,0.1,0.75,-0.6,0.53,0.01,0.66,-0.09
2015-02-18,0.42,0.46,-0.12,-0.48,-0.16,-0.09,-0.11,0.06,-0.53,-0.91,-0.5,-0.58,-0.95,-0.02,0.39,0.44,-0.7,-0.14,-0.51,-0.16,-0.11,-0.13,0.64,1.08,1.13,0.55,0.17,0.48,0.58,0.56,-0.37,0.56,0.61,0.03,-0.34,0.1,0.04,0.56,-0.03,-0.4,0.52,0.57,-0.01,-0.38,0.01
2015-02-19,0.1,0.55,-0.22,-0.08,0.17,-0.04,-0.22,0.44,-0.33,-0.19,-0.16,-0.76,-0.62,-0.05,0.07,0.51,-0.12,-0.26,-0.11,0.14,-0.08,-0.26,0.08,0.19,0.63,-0.15,0.02,0.27,0.03,-0.15,0.14,-0.07,0.36,-0.41,-0.26,-0.24,-0.41,0.58,-0.18,-0.05,0.33,0.76,-0.0,0.14,0.18
2015-02-20,0.96,-0.57,0.63,0.7,0.55,0.76,0.62,-1.48,-0.29,-0.25,-0.15,1.21,1.25,-0.54,0.41,-1.08,0.18,0.1,0.18,0.03,0.25,0.1,-0.71,0.19,-1.3,-0.09,-0.06,-0.14,0.06,-0.09,0.05,0.38,-1.15,0.05,0.13,0.19,0.04,-1.32,-0.13,-0.08,0.3,-1.18,0.01,0.06,0.14
2015-02-23,-0.26,0.34,-0.6,-0.82,-0.53,-0.58,-0.59,0.62,-0.33,-0.56,-0.31,-0.94,-1.17,0.07,-0.21,0.41,-0.94,-0.53,-0.76,-0.47,-0.51,-0.52,0.99,0.7,1.32,0.39,0.13,0.44,0.41,0.39,-0.25,0.25,0.89,-0.05,-0.3,-0.03,-0.05,0.92,-0.02,-0.27,0.32,0.94,-0.0,-0.25,0.02
2015-02-24,-0.29,0.42,0.35,0.52,0.82,0.26,0.34,0.77,0.7,0.82,0.52,-0.07,0.08,-0.36,-0.64,0.1,0.05,0.02,0.15,0.47,-0.15,0.02,-0.35,-0.66,0.05,-0.0,0.14,0.46,-0.13,-0.01,0.15,-1.1,-0.39,-0.46,-0.3,-0.55,-0.47,0.19,0.12,0.26,-0.69,0.07,0.0,0.15,-0.12
2015-02-25,0.28,0.45,0.71,0.62,-0.17,0.4,0.71,0.21,0.44,0.35,0.13,0.24,0.15,-0.53,-0.25,-0.02,-0.32,0.17,0.13,-0.68,-0.1,0.17,-0.2,0.05,0.24,0.49,0.41,-0.39,0.18,0.49,-0.07,0.44,0.64,0.86,0.79,0.55,0.86,0.07,0.29,0.24,-0.43,-0.24,0.0,-0.07,-0.29
2015-02-26,-0.46,-0.62,-1.12,-0.62,-0.83,-0.74,-1.09,-0.19,-0.66,-0.15,-0.29,-0.49,0.02,-0.35,-0.82,-0.99,-0.68,-1.47,-0.96,-1.16,-1.11,-1.44,0.31,-0.15,-0.32,-0.81,-0.3,-0.51,-0.45,-0.78,0.52,0.36,0.19,-0.3,0.2,0.06,-0.27,0.1,-0.37,0.13,0.63,0.46,-0.03,0.49,0.34
2015-02-27,0.04,0.23,0.14,0.3,-0.31,0.44,0.13,0.2,0.13,0.28,0.46,-0.11,0.09,-0.1,-0.09,0.11,-0.21,-0.01,0.18,-0.41,0.31,-0.02,0.11,0.09,0.3,0.23,0.4,-0.19,0.56,0.22,0.17,0.31,0.48,0.41,0.61,0.74,0.4,-0.22,-0.31,-0.16,-0.12,0.12,0.01,0.18,0.32
2015-03-02,-0.28,-0.03,-0.53,-0.21,0.06,-0.31,-0.54,0.24,-0.27,0.07,-0.05,-0.51,-0.16,0.55,0.28,0.49,0.39,0.02,0.36,0.64,0.24,0.01,0.16,-0.1,0.14,-0.38,-0.01,0.23,-0.16,-0.39,0.33,-0.35,-0.1,-0.6,-0.29,-0.38,-0.61,0.29,-0.22,0.11,0.28,0.52,0.01,0.34,0.23
2015-03-03,0.34,1.04,0.67,0.32,0.14,0.45,0.66,0.7,0.32,-0.02,0.11,-0.37,-0.71,-0.71,-0.39,0.31,-0.02,-0.05,-0.4,-0.58,-0.26,-0.05,-0.68,-0.35,0.35,-0.03,-0.38,-0.55,-0.24,-0.03,-0.35,0.2,0.92,0.52,0.18,0.32,0.52,0.58,0.22,-0.14,-0.32,0.37,0.0,-0.35,-0.22
2015-03-04,-0.53,0.22,0.04,-0.0,-0.53,0.43,0.04,0.79,0.56,0.53,0.94,-0.2,-0.22,-0.91,-1.43,-0.66,-0.27,-0.87,-0.89,-1.39,-0.49,-0.87,-0.66,-1.18,-0.43,-0.62,-0.64,-1.15,-0.24,-0.62,-0.02,-0.03,0.75,0.54,0.5,0.92,0.54,-0.18,-0.39,-0.41,-0.55,0.2,0.0,-0.02,0.4
2015-03-05,0.0,0.62,-0.47,-0.11,0.93,-0.2,-0.47,0.65,-0.46,-0.12,-0.24,-1.07,-0.73,0.04,0.04,0.63,-0.27,-0.44,-0.09,0.94,-0.21,-0.44,0.3,0.32,0.92,-0.16,0.19,1.19,0.07,-0.16,0.35,-0.9,-0.27,-1.38,-1.03,-1.08,-1.38,0.85,-0.26,0.12,0.47,1.08,0.0,0.35,0.26
2015-03-06,0.21,0.37,-0.83,-0.29,0.83,-0.36,-0.85,0.13,-1.06,-0.51,-0.59,-1.2,-0.64,-0.85,-0.64,-0.48,-0.4,-1.67,-1.13,-0.04,-1.2,-1.68,-0.46,-0.26,-0.12,-1.29,-0.76,0.4,-0.82,-1.3,0.56,-0.6,-0.49,-1.68,-1.1,-1.21,-1.69,0.73,-0.47,0.09,1.09,1.23,0.02,0.58,0.49
2015-03-09,-0.15,-0.19,-0.03,0.18,0.04,0.08,-0.07,-0.02,0.15,0.34,0.26,0.17,0.37,0.23,0.09,0.06,-0.43,0.22,0.42,0.29,0.33,0.18,0.66,0.48,0.45,0.63,0.82,0.72,0.75,0.59,0.21,-0.21,-0.25,-0.09,0.13,0.03,-0.13,-0.28,-0.12,0.09,-0.11,-0.13,0.04,0.25,0.16
2015-03-10,-0.37,0.37,-0.99,-1.03,0.05,-0.28,-1.0,0.72,-0.64,-0.66,0.07,-1.35,-1.38,-0.42,-0.76,-0.05,-1.03,-1.39,-1.42,-0.35,-0.68,-1.4,0.62,0.27,0.99,-0.37,-0.39,0.68,0.34,-0.39,-0.03,-0.47,0.32,-1.04,-1.08,-0.33,-1.06,0.65,-0.71,-0.73,0.66,1.39,0.02,-0.01,0.73
2015-03-11,0.14,0.59,-0.25,-0.1,-0.66,-0.49,-0.37,0.47,-0.39,-0.23,-0.62,-0.85,-0.68,-1.03,-0.89,-0.43,-0.49,-1.28,-1.11,-1.65,-1.51,-1.4,-0.57,-0.42,0.04,-0.82,-0.65,-1.21,-1.04,-0.93,0.15,0.77,1.22,0.4,0.54,0.13,0.28,1.09,0.23,0.36,0.51,0.98,0.12,0.27,-0.11
2015-03-12,0.99,0.79,1.46,1.33,0.16,0.95,1.49,-0.21,0.47,0.34,-0.04,0.68,0.54,-0.65,0.35,0.14,1.22,0.84,0.69,-0.47,0.33,0.84,-1.79,-0.84,-1.03,-0.37,-0.5,-1.64,-0.87,-0.35,-0.12,0.82,0.63,1.32,1.17,0.79,1.33,-0.18,0.5,0.38,-0.48,-0.69,-0.01,-0.14,-0.51
2015-03-13,-0.21,-0.65,-1.0,-0.84,-0.26,-0.17,-0.95,-0.41,-0.76,-0.64,0.07,-0.36,-0.22,-0.35,-0.57,-1.0,-0.39,-1.34,-1.21,-0.67,-0.51,-1.3,0.02,-0.2,-0.63,-0.99,-0.82,-0.27,-0.16,-0.95,0.13,0.04,-0.41,-0.77,-0.56,0.07,-0.72,-0.48,-0.82,-0.71,0.72,0.31,-0.05,0.08,0.78
2015-03-16,0.1,0.29,0.21,0.21,-0.37,0.12,0.25,0.18,0.1,0.1,0.01,-0.08,-0.08,0.69,0.79,0.96,0.33,0.9,0.89,0.33,0.81,0.94,0.3,0.42,0.6,0.51,0.52,-0.04,0.42,0.56,0.0,0.45,0.63,0.56,0.56,0.47,0.6,0.17,0.09,0.09,-0.14,0.04,-0.04,-0.04,-0.13
2015-03-17,-0.18,-0.41,-0.32,-0.29,0.55,-0.45,-0.29,-0.24,-0.15,-0.11,-0.28,0.08,0.12,0.59,0.39,0.17,0.82,0.25,0.29,1.14,0.12,0.28,-0.25,-0.42,-0.64,-0.56,-0.53,0.3,-0.69,-0.53,0.04,-0.74,-0.94,-0.91,-0.85,-1.04,-0.88,0.05,0.14,0.16,0.12,-0.11,-0.03,0.01,-0.16
2015-03-18,0.34,-0.75,2.08,1.05,-0.38,1.24,2.12,-1.08,1.72,0.72,0.9,2.83,1.81,0.48,0.8,-0.32,1.0,2.55,1.51,0.11,1.73,2.59,-0.52,-0.21,-1.28,1.53,0.52,-0.91,0.72,1.57,-1.0,0.68,-0.37,2.44,1.39,1.62,2.48,-1.96,0.81,-0.2,-1.73,-2.79,-0.04,-1.04,-0.85
2015-03-19,-0.48,-0.44,-1.64,-1.1,-0.66,-0.88,-1.58,0.04,-1.16,-0.64,-0.39,-1.21,-0.64,-0.25,-0.73,-0.72,-0.41,-1.9,-1.34,-0.9,-1.15,-1.9,0.13,-0.33,-0.31,-1.52,-0.97,-0.53,-0.76,-1.52,0.55,0.2,0.21,-0.99,-0.43,-0.23,-0.99,0.45,-0.77,-0.22,1.17,1.22,-0.0,0.54,0.77
2015-03-20,0.34,0.12,1.62,1.04,-0.38,1.0,1.64,-0.22,1.26,0.69,0.66,1.49,0.89,-0.12,0.23,0.05,0.21,1.49,0.92,-0.53,0.9,1.55,-0.26,0.04,-0.15,1.32,0.76,-0.72,0.71,1.34,-0.59,0.74,0.56,2.07,1.43,1.45,2.09,-0.88,0.6,0.02,-1.27,-1.49,-0.03,-0.61,-0.62
2015-03-23,1.01,0.33,1.26,1.15,0.22,0.24,1.27,-0.67,0.25,0.14,-0.76,0.93,0.81,-0.31,0.69,0.05,1.1,0.96,0.83,-0.06,-0.06,0.97,-1.39,-0.41,-1.06,-0.15,-0.26,-1.13,-1.15,-0.14,-0.12,0.76,0.06,0.99,0.91,-0.02,1.0,0.09,1.02,0.9,-0.26,-0.93,-0.01,-0.12,-1.02
2015-03-24,-0.27,-0.84,-0.02,0.01,-0.02,0.09,-0.01,-0.58,0.24,0.27,0.33,0.83,0.86,-0.19,-0.44,-1.03,0.48,-0.19,-0.17,-0.2,-0.1,-0.2,-0.67,-0.93,-1.5,-0.68,-0.66,-0.68,-0.57,-0.68,0.04,-0.24,-0.84,-0.01,0.03,0.1,-0.01,-0.92,-0.09,-0.07,-0.23,-0.82,0.0,0.04,0.09
2015-03-25,-0.26,-0.27,-0.46,-0.64,0.17,-0.1,-0.43,-0.01,-0.19,-0.39,0.16,-0.19,-0.37,0.88,0.61,0.58,0.21,0.4,0.22,1.06,0.76,0.43,0.62,0.38,0.36,0.18,0.0,0.81,0.53,0.2,-0.19,-0.42,-0.46,-0.64,-0.84,-0.29,-0.62,-0.17,-0.35,-0.54,0.17,0.16,-0.02,-0.21,0.34
2015-03-26,-0.46,0.15,-0.19,-0.44,-0.1,-0.22,-0.19,0.61,0.27,0.03,0.24,-0.35,-0.59,-0.61,-1.06,-0.43,-0.59,-0.79,-1.04,-0.68,-0.81,-0.79,0.01,-0.48,0.15,-0.19,-0.44,-0.09,-0.22,-0.19,-0.25,-0.39,0.24,-0.12,-0.36,-0.15,-0.12,0.37,0.03,-0.22,-0.27,0.35,-0.0,-0.25,-0.03
2015-03-27,0.1,-1.15,-1.0,-1.04,-0.59,-1.06,-0.98,-1.22,-1.1,-1.13,-1.17,0.14,0.1,1.07,1.16,-0.12,-0.09,0.05,0.02,0.48,-0.01,0.07,1.18,1.26,0.01,0.17,0.13,0.57,0.1,0.18,-0.04,0.69,-0.54,-0.4,-0.46,-0.46,-0.37,-0.08,0.06,0.02,1.1,-0.16,-0.01,-0.04,-0.08
2015-03-30,-0.48,-0.51,-1.03,-0.34,-0.36,-0.56,-1.05,-0.03,-0.56,0.13,-0.09,-0.52,0.17,0.57,0.1,0.05,0.04,-0.46,0.24,0.24,0.01,-0.48,0.55,0.06,0.02,-0.49,0.18,0.19,-0.02,-0.5,0.69,-0.13,-0.15,-0.67,-0.0,-0.2,-0.69,0.05,-0.47,0.21,0.58,0.54,0.02,0.7,0.49
