date,return,volatility
2008-04-11T21:00:00,0.06,0.08
2008-04-18T21:00:00,-0.05,0.1
2008-04-25T21:00:00,0.03,0.13
2008-05-02T21:00:00,0.01,0.07
2008-05-09T21:00:00,0.06,0.09
2008-05-16T21:00:00,0.02,0.06
2008-05-23T21:00:00,0.03,0.07
2008-05-30T21:00:00,0.04,0.12
2008-06-06T21:00:00,0.05,0.17
2008-06-13T21:00:00,-0.12,0.15
2008-06-20T21:00:00,-0.03,0.12
2008-06-27T21:00:00,-0.03,0.1
2008-07-04T21:00:00,0.07,0.11
2008-07-11T21:00:00,-0.07,0.1
2008-07-18T21:00:00,0.01,0.09
2008-07-25T21:00:00,0.06,0.09
2008-08-01T21:00:00,0.08,0.15
2008-08-08T21:00:00,0.01,0.12
2008-08-15T21:00:00,-0.1,0.11
2008-08-22T21:00:00,-0.01,0.1
2008-08-29T21:00:00,0.02,0.07
2008-09-05T21:00:00,-0.11,0.15
2008-09-12T21:00:00,-0.24,0.32
2008-09-19T21:00:00,-0.04,0.35
2008-09-26T21:00:00,-0.06,0.21
2008-10-03T21:00:00,-0.08,0.27
2008-10-10T21:00:00,-0.1,0.14
2008-10-17T21:00:00,-0.03,0.13
2008-10-24T21:00:00,-0.04,0.07
2008-10-31T21:00:00,-0.01,0.03
2008-11-07T22:00:00,-0.0,0.04
2008-11-14T22:00:00,-0.0,0.02
2008-11-21T22:00:00,-0.01,0.1
2008-11-28T22:00:00,0.01,0.04
2008-12-05T22:00:00,-0.01,0.03
2008-12-12T22:00:00,0.0,0.03
2008-12-19T22:00:00,0.0,0.03
2008-12-26T22:00:00,-0.01,0.03
2009-01-02T22:00:00,0.08,0.14
2009-01-09T22:00:00,0.02,0.11
2009-01-16T22:00:00,-0.05,0.06
2009-01-23T22:00:00,-0.02,0.08
2009-01-30T22:00:00,-0.02,0.05
2009-02-06T22:00:00,0.0,0.04
2009-02-13T22:00:00,0.01,0.04
2009-02-20T22:00:00,0.02,0.04
2009-02-27T22:00:00,0.0,0.07
2009-03-06T22:00:00,-0.06,0.07
2009-03-13T21:00:00,-0.02,0.04
2009-03-20T21:00:00,-0.01,0.02
2009-03-27T21:00:00,-0.0,0.02
2009-04-03T21:00:00,0.0,0.03
2009-04-10T21:00:00,-0.0,0.01
2009-04-17T21:00:00,-0.0,0.02
2009-04-24T21:00:00,-0.01,0.05
2009-05-01T21:00:00,-0.0,0.01
2009-05-08T21:00:00,0.02,0.03
2009-05-15T21:00:00,0.01,0.05
2009-05-22T21:00:00,0.01,0.04
2009-05-29T21:00:00,-0.01,0.03
2009-06-05T21:00:00,-0.01,0.03
2009-06-12T21:00:00,-0.0,0.01
2009-06-19T21:00:00,0.0,0.01
2009-06-26T21:00:00,-0.0,0.01
2009-07-03T21:00:00,0.0,0.01
2009-07-10T21:00:00,-0.0,0.01
2009-07-17T21:00:00,-0.0,0.0
2009-07-24T21:00:00,0.0,0.0
2009-07-31T21:00:00,0.01,0.01
2009-08-07T21:00:00,0.0,0.01
2009-08-14T21:00:00,0.0,0.03
2009-08-21T21:00:00,0.0,0.02
2009-08-28T21:00:00,-0.0,0.02
2009-09-04T21:00:00,-0.01,0.01
2009-09-11T21:00:00,0.01,0.01
2009-09-18T21:00:00,-0.0,0.01
2009-09-25T21:00:00,-0.0,0.01
2009-10-02T21:00:00,-0.0,0.01
2009-10-09T21:00:00,0.0,0.01
2009-10-16T21:00:00,-0.0,0.01
2009-10-23T21:00:00,0.0,0.01
2009-10-30T21:00:00,-0.0,0.01
2009-11-06T22:00:00,0.0,0.0
2009-11-13T22:00:00,0.0,0.0
2009-11-20T22:00:00,0.0,0.01
2009-11-27T22:00:00,-0.0,0.01
2009-12-04T22:00:00,0.01,0.01
2009-12-11T22:00:00,0.09,0.1
2009-12-18T22:00:00,-0.03,0.08
2009-12-25T22:00:00,-0.02,0.06
2010-01-01T22:00:00,0.01,0.06
2010-01-08T22:00:00,0.06,0.08
2010-01-15T22:00:00,0.16,0.19
2010-01-22T22:00:00,-0.1,0.17
2010-01-29T22:00:00,0.08,0.1
2010-02-05T22:00:00,-0.0,0.05
2010-02-12T22:00:00,-0.06,0.09
2010-02-19T22:00:00,-0.04,0.08
2010-02-26T22:00:00,-0.0,0.05
2010-03-05T22:00:00,-0.07,0.08
2010-03-12T22:00:00,0.03,0.07
2010-03-19T21:00:00,0.04,0.05
2010-03-26T21:00:00,0.06,0.08
2010-04-02T21:00:00,-0.15,0.16
2010-04-09T21:00:00,0.05,0.08
2010-04-16T21:00:00,0.01,0.05
2010-04-23T21:00:00,0.01,0.08
2010-04-30T21:00:00,0.24,0.26
2010-05-07T21:00:00,0.06,0.15
2010-05-14T21:00:00,0.23,0.29
2010-05-21T21:00:00,-0.18,0.51
2010-05-28T21:00:00,0.07,0.13
2010-06-04T21:00:00,-0.05,0.22
2010-06-11T21:00:00,-0.11,0.16
2010-06-18T21:00:00,-0.06,0.2
2010-06-25T21:00:00,0.23,0.25
2010-07-02T21:00:00,-0.41,0.42
2010-07-09T21:00:00,0.14,0.18
2010-07-16T21:00:00,-0.11,0.18
2010-07-23T21:00:00,-0.0,0.08
2010-07-30T21:00:00,-0.05,0.09
2010-08-06T21:00:00,0.13,0.15
2010-08-13T21:00:00,0.02,0.11
2010-08-20T21:00:00,0.05,0.08
2010-08-27T21:00:00,-0.1,0.15
2010-09-03T21:00:00,-0.03,0.12
2010-09-10T21:00:00,-0.04,0.06
2010-09-17T21:00:00,-0.11,0.14
2010-09-24T21:00:00,0.02,0.1
2010-10-01T21:00:00,0.0,0.1
2010-10-08T21:00:00,-0.01,0.06
2010-10-15T21:00:00,0.04,0.13
2010-10-22T21:00:00,-0.13,0.16
2010-10-29T21:00:00,-0.0,0.04
2010-11-05T21:00:00,0.0,0.02
2010-11-12T22:00:00,0.04,0.08
2010-11-19T22:00:00,0.12,0.14
2010-11-26T22:00:00,-0.01,0.14
2010-12-03T22:00:00,0.13,0.21
2010-12-10T22:00:00,0.05,0.09
2010-12-17T22:00:00,0.04,0.15
2010-12-24T22:00:00,-0.12,0.16
2010-12-31T22:00:00,-0.01,0.11
2011-01-07T22:00:00,0.0,0.08
2011-01-14T22:00:00,0.22,0.23
2011-01-21T22:00:00,-0.02,0.2
2011-01-28T22:00:00,-0.05,0.2
2011-02-04T22:00:00,0.12,0.21
2011-02-11T22:00:00,-0.14,0.18
2011-02-18T22:00:00,0.11,0.2
2011-02-25T22:00:00,-0.09,0.11
2011-03-04T22:00:00,0.02,0.09
2011-03-11T22:00:00,0.16,0.2
2011-03-18T21:00:00,-0.06,0.11
2011-03-25T21:00:00,-0.22,0.35
2011-04-01T21:00:00,-0.09,0.21
2011-04-08T21:00:00,0.04,0.13
2011-04-15T21:00:00,-0.04,0.19
2011-04-22T21:00:00,-0.06,0.12
2011-04-29T21:00:00,0.07,0.13
2011-05-06T21:00:00,0.02,0.05
2011-05-13T21:00:00,0.02,0.09
2011-05-20T21:00:00,0.08,0.16
2011-05-27T21:00:00,-0.04,0.22
2011-06-03T21:00:00,0.08,0.1
2011-06-10T21:00:00,0.08,0.28
2011-06-17T21:00:00,-0.0,0.13
2011-06-24T21:00:00,-0.11,0.13
2011-07-01T21:00:00,0.01,0.07
2011-07-08T21:00:00,0.15,0.23
2011-07-15T21:00:00,-0.04,0.09
2011-07-22T21:00:00,0.04,0.09
2011-07-29T21:00:00,0.17,0.23
2011-08-05T21:00:00,-0.19,0.25
2011-08-12T21:00:00,0.04,0.17
2011-08-19T21:00:00,0.0,0.08
2011-08-26T21:00:00,-0.1,0.2
2011-09-02T21:00:00,0.1,0.11
2011-09-09T21:00:00,-0.05,0.27
2011-09-16T21:00:00,0.15,0.21
2011-09-23T21:00:00,-0.24,0.27
2011-09-30T21:00:00,-0.03,0.13
2011-10-07T21:00:00,-0.06,0.09
2011-10-14T21:00:00,0.05,0.09
2011-10-21T21:00:00,-0.22,0.24
2011-10-28T21:00:00,0.05,0.12
2011-11-04T21:00:00,0.12,0.21
2011-11-11T22:00:00,0.14,0.15
2011-11-18T22:00:00,0.1,0.13
2011-11-25T22:00:00,-0.36,0.4
2011-12-02T22:00:00,0.18,0.21
2011-12-09T22:00:00,0.05,0.12
2011-12-16T22:00:00,-0.07,0.14
2011-12-23T22:00:00,-0.15,0.18
2011-12-30T22:00:00,-0.02,0.09
2012-01-06T22:00:00,0.0,0.07
2012-01-13T22:00:00,-0.06,0.13
2012-01-20T22:00:00,-0.09,0.12
2012-01-27T22:00:00,-0.03,0.06
2012-02-03T22:00:00,0.01,0.05
2012-02-10T22:00:00,-0.02,0.05
2012-02-17T22:00:00,0.01,0.04
2012-02-24T22:00:00,0.06,0.07
2012-03-02T22:00:00,-0.01,0.12
2012-03-09T22:00:00,0.08,0.09
2012-03-16T21:00:00,0.07,0.09
2012-03-23T21:00:00,-0.03,0.08
2012-03-30T21:00:00,-0.02,0.03
2012-04-06T21:00:00,-0.07,0.1
2012-04-13T21:00:00,0.02,0.09
2012-04-20T21:00:00,-0.02,0.05
2012-04-27T21:00:00,0.02,0.06
2012-05-04T21:00:00,-0.0,0.07
2012-05-11T21:00:00,0.02,0.09
2012-05-18T21:00:00,-0.05,0.08
2012-05-25T21:00:00,-0.04,0.1
2012-06-01T21:00:00,-0.03,0.06
2012-06-08T21:00:00,0.02,0.09
2012-06-15T21:00:00,0.01,0.04
2012-06-22T21:00:00,-0.04,0.07
2012-06-29T21:00:00,-0.04,0.07
2012-07-06T21:00:00,0.04,0.07
2012-07-13T21:00:00,-0.01,0.04
2012-07-20T21:00:00,0.01,0.03
2012-07-27T21:00:00,-0.03,0.05
2012-08-03T21:00:00,0.04,0.06
2012-08-10T21:00:00,-0.01,0.03
2012-08-17T21:00:00,-0.0,0.02
2012-08-24T21:00:00,-0.01,0.02
2012-08-31T21:00:00,0.0,0.02
2012-09-07T21:00:00,-0.06,0.07
2012-09-14T21:00:00,0.03,0.05
2012-09-21T21:00:00,0.01,0.03
2012-09-28T21:00:00,-0.02,0.05
2012-10-05T21:00:00,-0.01,0.02
2012-10-12T21:00:00,-0.02,0.03
2012-10-19T21:00:00,-0.0,0.01
2012-10-26T21:00:00,-0.0,0.01
2012-11-02T21:00:00,0.01,0.02
2012-11-09T22:00:00,0.01,0.03
2012-11-16T22:00:00,-0.02,0.03
2012-11-23T22:00:00,-0.0,0.01
2012-11-30T22:00:00,0.0,0.0
2012-12-07T22:00:00,-0.0,0.0
2012-12-14T22:00:00,0.0,0.01
2012-12-21T22:00:00,0.02,0.03
2012-12-28T22:00:00,-0.01,0.03
2013-01-04T22:00:00,0.01,0.03
2013-01-11T22:00:00,0.01,0.02
2013-01-18T22:00:00,0.02,0.03
2013-01-25T22:00:00,0.03,0.08
2013-02-01T22:00:00,-0.01,0.06
2013-02-08T22:00:00,-0.01,0.03
2013-02-15T22:00:00,0.03,0.04
2013-02-22T22:00:00,-0.02,0.07
2013-03-01T22:00:00,0.03,0.04
2013-03-08T22:00:00,0.05,0.07
2013-03-15T21:00:00,0.03,0.06
2013-03-22T21:00:00,0.0,0.09
2013-03-29T21:00:00,0.03,0.06
2013-04-05T21:00:00,-0.03,0.06
2013-04-12T21:00:00,0.03,0.04
2013-04-19T21:00:00,-0.01,0.03
2013-04-26T21:00:00,-0.06,0.07
2013-05-03T21:00:00,0.03,0.04
2013-05-10T21:00:00,0.03,0.05
2013-05-17T21:00:00,-0.0,0.04
2013-05-24T21:00:00,-0.01,0.03
2013-05-31T21:00:00,-0.01,0.06
2013-06-07T21:00:00,-0.02,0.07
2013-06-14T21:00:00,-0.04,0.13
2013-06-21T21:00:00,-0.01,0.06
2013-06-28T21:00:00,-0.03,0.07
2013-07-05T21:00:00,0.06,0.06
2013-07-12T21:00:00,-0.0,0.03
2013-07-19T21:00:00,-0.01,0.03
2013-07-26T21:00:00,-0.01,0.05
2013-08-02T21:00:00,-0.01,0.03
2013-08-09T21:00:00,-0.02,0.03
2013-08-16T21:00:00,0.01,0.03
2013-08-23T21:00:00,-0.01,0.04
2013-08-30T21:00:00,0.0,0.04
2013-09-06T21:00:00,-0.02,0.03
2013-09-13T21:00:00,-0.02,0.03
2013-09-20T21:00:00,0.01,0.02
2013-09-27T21:00:00,0.01,0.03
2013-10-04T21:00:00,-0.0,0.02
2013-10-11T21:00:00,-0.01,0.02
2013-10-18T21:00:00,0.0,0.04
2013-10-25T21:00:00,-0.02,0.02
2013-11-01T21:00:00,-0.01,0.01
2013-11-08T22:00:00,0.03,0.04
2013-11-15T22:00:00,-0.01,0.03
2013-11-22T22:00:00,0.0,0.02
2013-11-29T22:00:00,0.02,0.04
2013-12-06T22:00:00,-0.01,0.02
2013-12-13T22:00:00,0.02,0.04
2013-12-20T22:00:00,0.0,0.03
2013-12-27T22:00:00,-0.01,0.02
2014-01-03T22:00:00,-0.0,0.02
2014-01-10T22:00:00,0.01,0.03
2014-01-17T22:00:00,0.09,0.11
2014-01-24T22:00:00,0.02,0.08
2014-01-31T22:00:00,-0.07,0.12
2014-02-07T22:00:00,-0.04,0.05
2014-02-14T22:00:00,0.0,0.03
2014-02-21T22:00:00,0.05,0.09
2014-02-28T22:00:00,0.0,0.05
2014-03-07T22:00:00,0.08,0.09
2014-03-14T21:00:00,-0.11,0.14
2014-03-21T21:00:00,-0.02,0.06
2014-03-28T21:00:00,-0.01,0.03
2014-04-04T21:00:00,-0.06,0.06
2014-04-11T21:00:00,0.01,0.03
2014-04-18T21:00:00,-0.02,0.04
2014-04-25T21:00:00,-0.01,0.02
2014-05-02T21:00:00,-0.01,0.02
2014-05-09T21:00:00,0.01,0.01
2014-05-16T21:00:00,0.01,0.03
2014-05-23T21:00:00,-0.01,0.02
2014-05-30T21:00:00,-0.01,0.02
2014-06-06T21:00:00,-0.01,0.02
2014-06-13T21:00:00,0.0,0.03
2014-06-20T21:00:00,-0.0,0.02
2014-06-27T21:00:00,-0.02,0.03
2014-07-04T21:00:00,-0.0,0.01
2014-07-11T21:00:00,0.01,0.02
2014-07-18T21:00:00,-0.01,0.03
2014-07-25T21:00:00,-0.0,0.0
2014-08-01T21:00:00,0.02,0.02
2014-08-08T21:00:00,-0.01,0.02
2014-08-15T21:00:00,-0.0,0.01
2014-08-22T21:00:00,-0.0,0.01
2014-08-29T21:00:00,-0.0,0.01
2014-09-05T21:00:00,0.0,0.01
2014-09-12T21:00:00,0.01,0.01
2014-09-19T21:00:00,0.08,0.09
2014-09-26T21:00:00,0.03,0.18
2014-10-03T21:00:00,-0.03,0.1
2014-10-10T21:00:00,-0.01,0.06
2014-10-17T21:00:00,-0.01,0.05
2014-10-24T21:00:00,-0.03,0.05
2014-10-31T21:00:00,-0.03,0.05
2014-11-07T22:00:00,0.02,0.06
2014-11-14T22:00:00,0.05,0.06
2014-11-21T22:00:00,-0.03,0.07
2014-11-28T22:00:00,-0.04,0.07
2014-12-05T22:00:00,-0.0,0.04
2014-12-12T22:00:00,0.02,0.08
2014-12-19T22:00:00,0.08,0.12
2014-12-26T22:00:00,-0.06,0.11
2015-01-02T22:00:00,-0.04,0.05
2015-01-09T22:00:00,-0.03,0.07
2015-01-16T22:00:00,0.01,0.04
2015-01-23T22:00:00,-0.0,0.03
2015-01-30T22:00:00,0.0,0.04
2015-02-06T22:00:00,0.04,0.05
2015-02-13T22:00:00,0.04,0.06
2015-02-20T22:00:00,-0.02,0.07
2015-02-27T22:00:00,0.03,0.07
2015-03-06T22:00:00,0.11,0.23
2015-03-13T21:00:00,-0.13,0.17
2015-03-20T21:00:00,-0.05,0.07
2015-03-27T21:00:00,-0.02,0.05
2015-04-03T21:00:00,-0.03,0.04
2015-04-10T21:00:00,0.03,0.04
2015-04-17T21:00:00,-0.02,0.03
2015-04-24T21:00:00,0.03,0.03
2015-05-01T21:00:00,0.03,0.05
2015-05-08T21:00:00,-0.03,0.05
2015-05-15T21:00:00,0.01,0.04
2015-05-22T21:00:00,0.02,0.12
2015-05-29T21:00:00,-0.0,0.08
2015-06-05T21:00:00,0.01,0.03
2015-06-12T21:00:00,-0.02,0.03
2015-06-19T21:00:00,0.01,0.03
2015-06-26T21:00:00,0.01,0.03
2015-07-03T21:00:00,-0.02,0.07
2015-07-10T21:00:00,-0.01,0.03
2015-07-17T21:00:00,0.01,0.02
2015-07-24T21:00:00,0.02,0.05
2015-07-31T21:00:00,-0.0,0.05
2015-08-07T21:00:00,0.05,0.17
2015-08-14T21:00:00,-0.04,0.09
2015-08-21T21:00:00,-0.03,0.07
2015-08-28T21:00:00,0.0,0.02
2015-09-04T21:00:00,-0.0,0.02
2015-09-11T21:00:00,-0.0,0.01
2015-09-18T21:00:00,0.0,0.01
2015-09-25T21:00:00,-0.0,0.01
2015-10-02T21:00:00,-0.0,0.01
2015-10-09T21:00:00,-0.0,0.01
2015-10-16T21:00:00,-0.0,0.01
2015-10-23T21:00:00,0.01,0.01
2015-10-30T21:00:00,0.01,0.04
2015-11-06T22:00:00,-0.01,0.03
2015-11-13T22:00:00,-0.01,0.03
2015-11-20T22:00:00,0.0,0.01
2015-11-27T22:00:00,-0.01,0.31
2015-12-04T22:00:00,0.01,0.01
2015-12-11T22:00:00,0.03,0.04
2015-12-18T22:00:00,-0.02,0.05
2015-12-25T22:00:00,-0.01,0.02
2016-01-01T22:00:00,0.16,0.2
2016-01-08T22:00:00,0.42,0.55
2016-01-15T22:00:00,0.08,0.56
2016-01-22T22:00:00,-0.21,0.28
2016-01-29T22:00:00,0.12,0.35
2016-02-05T22:00:00,0.0,0.19
2016-02-12T22:00:00,-0.14,0.29
2016-02-19T22:00:00,0.03,0.14
2016-02-26T22:00:00,-0.19,0.22
2016-03-04T22:00:00,-0.08,0.18
2016-03-11T22:00:00,-0.06,0.15
2016-03-18T21:00:00,0.03,0.16
2016-03-25T21:00:00,-0.05,0.08
2016-04-01T21:00:00,0.04,0.1
2016-04-08T21:00:00,-0.04,0.07
2016-04-15T21:00:00,0.02,0.05
2016-04-22T21:00:00,0.01,0.05
2016-04-29T21:00:00,0.05,0.08
2016-05-06T21:00:00,0.03,0.09
2016-05-13T21:00:00,0.07,0.1
2016-05-20T21:00:00,-0.02,0.07
2016-05-27T21:00:00,0.02,0.08
2016-06-03T21:00:00,-0.09,0.13
2016-06-10T21:00:00,-0.02,0.08
2016-06-17T21:00:00,0.01,0.08
2016-06-24T21:00:00,-0.04,0.07
2016-07-01T21:00:00,-0.0,0.04
