,AUD_CAD,AUD_CHF,AUD_HKD,AUD_JPY,AUD_NZD,AUD_SGD,AUD_USD,CAD_CHF,CAD_HKD,CAD_JPY,CAD_SGD,CHF_HKD,CHF_JPY,EUR_AUD,EUR_CAD,EUR_CHF,EUR_GBP,EUR_HKD,EUR_JPY,EUR_NZD,EUR_SGD,EUR_USD,GBP_AUD,GBP_CAD,GBP_CHF,GBP_HKD,GBP_JPY,GBP_NZD,GBP_SGD,GBP_USD,HKD_JPY,NZD_CAD,NZD_CHF,NZD_HKD,NZD_JPY,NZD_SGD,NZD_USD,SGD_CHF,SGD_HKD,SGD_JPY,USD_CAD,USD_CHF,USD_HKD,USD_JPY,USD_SGD
2013-02-07,-0.15,0.53,-0.36,-0.37,0.43,-0.32,-0.37,0.67,-0.21,-0.21,-0.17,-0.88,-0.87,-0.56,-0.71,0.01,-1.26,-0.91,-0.91,-0.15,-0.87,-0.92,0.72,0.57,1.24,0.36,0.35,1.12,0.4,0.34,0.0,-0.58,0.12,-0.76,-0.76,-0.72,-0.77,0.85,-0.05,-0.04,0.22,0.9,0.01,0.01,0.06
2013-02-08,0.78,0.28,0.37,-0.7,0.03,0.24,0.36,-0.49,-0.4,-1.49,-0.52,0.08,-0.93,-0.59,0.16,-0.36,-0.8,-0.23,-1.29,-0.57,-0.35,-0.24,0.18,0.98,0.46,0.55,-0.47,0.22,0.43,0.55,-1.05,0.72,0.25,0.34,-0.76,0.21,0.34,0.04,0.12,-0.93,0.41,-0.08,0.0,-1.04,-0.12
2013-02-11,-0.34,-0.3,-0.54,1.14,-0.4,-0.23,-0.54,0.04,-0.21,1.48,0.1,-0.25,1.45,0.83,0.48,0.5,1.18,0.27,1.98,0.42,0.59,0.27,-0.35,-0.69,-0.66,-0.89,0.78,-0.75,-0.58,-0.89,1.7,0.08,0.11,-0.14,1.56,0.17,-0.14,-0.06,-0.31,1.38,0.21,0.25,0.0,1.7,0.31
2013-02-12,0.23,0.14,0.48,-0.41,-0.12,0.27,0.48,-0.09,0.25,-0.64,0.04,0.34,-0.53,-0.12,0.1,0.01,0.33,0.36,-0.53,-0.22,0.15,0.37,-0.46,-0.23,-0.33,0.02,-0.87,-0.56,-0.19,0.02,-0.88,0.33,0.24,0.58,-0.3,0.37,0.59,-0.13,0.21,-0.67,-0.26,-0.35,-0.01,-0.89,-0.22
2013-02-13,0.58,0.6,0.64,0.52,-0.01,0.44,0.62,0.02,0.05,-0.05,-0.13,0.04,-0.08,-0.64,-0.07,-0.03,0.77,-0.01,-0.12,-0.64,-0.2,-0.02,-1.39,-0.82,-0.8,-0.76,-0.86,-1.39,-0.95,-0.78,-0.11,0.59,0.6,0.63,0.52,0.44,0.62,0.16,0.19,0.08,-0.04,-0.02,0.02,-0.1,-0.18
2013-02-14,-0.18,0.36,-0.13,-0.65,-0.69,-0.26,-0.1,0.55,0.03,-0.47,-0.1,-0.48,-1.0,-0.57,-0.71,-0.26,-0.36,-0.69,-1.21,-1.27,-0.83,-0.66,-0.2,-0.38,0.15,-0.33,-0.85,-0.91,-0.47,-0.3,-0.52,0.53,1.07,0.59,0.06,0.45,0.62,0.62,0.14,-0.38,-0.06,0.46,-0.03,-0.55,-0.17
2013-02-15,0.01,-0.44,-0.51,0.15,0.16,-0.33,-0.52,-0.46,-0.54,0.14,-0.36,-0.08,0.59,0.51,0.52,0.08,-0.17,-0.01,0.66,0.65,0.17,-0.02,0.68,0.69,0.24,0.16,0.82,0.82,0.34,0.15,0.66,-0.13,-0.59,-0.66,0.01,-0.48,-0.67,-0.11,-0.19,0.48,0.55,0.08,0.01,0.67,0.19
2013-02-18,0.48,0.23,0.14,0.43,0.06,0.39,0.14,-0.24,-0.33,-0.05,-0.08,-0.09,0.19,-0.13,0.35,0.09,0.27,0.01,0.29,-0.07,0.26,0.01,-0.4,0.07,-0.18,-0.26,0.03,-0.34,-0.01,-0.26,0.28,0.42,0.17,0.08,0.37,0.33,0.08,-0.16,-0.25,0.03,0.33,0.09,-0.0,0.28,0.25
2013-02-19,0.55,0.4,0.49,0.08,0.27,0.15,0.49,-0.16,-0.07,-0.46,-0.41,0.09,-0.31,-0.21,0.34,0.19,0.54,0.27,-0.13,0.08,-0.07,0.28,-0.75,-0.2,-0.35,-0.26,-0.66,-0.46,-0.6,-0.26,-0.4,0.26,0.11,0.2,-0.2,-0.15,0.2,0.25,0.35,-0.06,0.07,-0.09,-0.0,-0.4,-0.34
2013-02-20,-0.43,-0.49,-0.97,-0.98,0.36,-0.71,-0.97,-0.04,-0.51,-0.55,-0.25,-0.48,-0.48,0.18,-0.29,-0.31,0.46,-0.78,-0.79,0.54,-0.52,-0.79,-0.27,-0.7,-0.76,-1.23,-1.24,0.09,-0.98,-1.24,-0.01,-0.78,-0.85,-1.32,-1.34,-1.07,-1.33,0.21,-0.26,-0.27,0.52,0.48,0.0,-0.01,0.26
2013-02-21,0.08,0.31,-0.09,-0.58,0.11,0.11,-0.1,0.23,-0.17,-0.67,0.03,-0.4,-0.91,-0.6,-0.52,-0.28,-0.83,-0.68,-1.19,-0.51,-0.48,-0.7,0.24,0.31,0.55,0.15,-0.36,0.34,0.34,0.13,-0.5,-0.02,0.21,-0.19,-0.69,0.01,-0.2,0.21,-0.2,-0.69,0.18,0.42,0.02,-0.48,0.22
2013-02-22,1.04,0.58,0.73,1.05,0.28,0.35,0.72,-0.46,-0.29,0.02,-0.67,0.16,0.47,-0.71,0.31,-0.13,0.61,0.02,0.34,-0.49,-0.36,0.01,-1.31,-0.29,-0.74,-0.6,-0.27,-1.09,-0.97,-0.61,0.31,0.83,0.35,0.51,0.82,0.13,0.5,0.22,0.38,0.7,0.3,-0.15,0.01,0.32,-0.37
2013-02-25,-0.07,-0.18,-0.45,-3.31,-0.01,-0.41,-0.45,-0.1,-0.37,-3.24,-0.33,-0.27,-3.15,-0.71,-0.81,-0.88,-1.73,-1.17,-4.01,-0.72,-1.13,-1.17,1.02,0.95,0.87,0.56,-2.32,1.02,0.6,0.56,-2.87,-0.05,-0.18,-0.45,-3.31,-0.41,-0.45,0.23,-0.04,-2.91,0.37,0.27,-0.0,-2.88,0.04
2013-02-26,-0.28,-0.3,-0.25,-0.11,0.64,-0.34,-0.28,0.01,0.02,0.17,-0.07,0.02,0.19,0.27,0.0,-0.02,0.25,0.02,0.16,0.89,-0.08,-0.01,0.02,-0.26,-0.28,-0.23,-0.09,0.66,-0.32,-0.26,0.14,-0.89,-0.94,-0.89,-0.72,-0.98,-0.92,0.08,0.1,0.23,0.01,0.02,0.03,0.17,-0.07
2013-02-27,-0.3,-0.24,-0.01,0.29,-0.31,-0.18,0.0,0.06,0.32,0.6,0.14,0.24,0.53,0.58,0.23,0.31,0.35,0.58,0.87,0.28,0.41,0.59,0.22,-0.09,-0.02,0.21,0.5,-0.09,0.05,0.23,0.3,-0.0,0.07,0.3,0.6,0.14,0.32,-0.07,0.15,0.46,-0.34,-0.25,-0.02,0.28,-0.17
2013-02-28,0.61,0.62,-0.17,0.2,0.2,0.01,-0.15,0.02,-0.78,-0.41,-0.6,-0.79,-0.41,-0.48,0.15,0.14,-0.65,-0.65,-0.28,-0.27,-0.47,-0.62,0.18,0.79,0.8,-0.0,0.38,0.38,0.18,0.03,0.38,0.4,0.43,-0.37,-0.0,-0.19,-0.34,0.62,-0.18,0.2,0.76,0.77,-0.03,0.36,0.15
2013-03-01,-0.51,0.54,-0.11,0.99,-0.12,0.04,-0.11,1.03,0.37,1.51,0.53,-0.64,0.45,-0.17,-0.66,0.38,0.55,-0.28,0.83,-0.29,-0.13,-0.28,-0.71,-1.21,-0.17,-0.83,0.28,-0.83,-0.67,-0.82,1.11,-0.38,0.65,-0.02,1.12,0.14,-0.02,0.49,-0.14,0.96,-0.37,0.65,-0.0,1.11,0.14
2013-03-04,-0.07,-0.21,-0.04,-0.23,-0.6,0.2,-0.05,-0.14,0.04,-0.17,0.28,0.17,-0.02,0.15,0.07,-0.07,-0.38,0.11,-0.08,-0.44,0.36,0.1,0.53,0.47,0.32,0.49,0.3,-0.06,0.73,0.48,-0.19,0.54,0.38,0.55,0.36,0.8,0.55,-0.42,-0.24,-0.43,-0.03,-0.16,0.01,-0.18,0.25
2013-03-05,0.56,0.61,0.61,0.4,0.2,0.61,0.61,0.03,0.04,-0.17,0.05,0.0,-0.21,-0.41,0.16,0.2,0.12,0.2,-0.01,-0.22,0.2,0.19,-0.53,0.03,0.07,0.08,-0.12,-0.34,0.08,0.07,-0.21,0.37,0.42,0.43,0.21,0.44,0.43,-0.01,-0.02,-0.21,-0.04,0.0,0.0,-0.21,0.02
2013-03-06,0.26,0.59,-0.24,0.59,0.07,-0.01,-0.24,0.34,-0.47,0.33,-0.24,-0.83,-0.0,-0.4,-0.17,0.18,0.07,-0.65,0.18,-0.32,-0.42,-0.65,-0.48,-0.22,0.11,-0.72,0.11,-0.39,-0.49,-0.72,0.83,0.17,0.5,-0.33,0.49,-0.1,-0.33,0.6,-0.23,0.6,0.48,0.84,0.0,0.83,0.23
2013-03-07,0.09,-0.3,0.34,1.14,0.36,0.0,0.34,-0.4,0.26,1.05,-0.08,0.65,1.45,0.74,0.83,0.44,1.11,1.09,1.89,1.1,0.74,1.08,-0.36,-0.27,-0.66,-0.02,0.78,-0.01,-0.36,-0.02,0.79,-0.27,-0.65,-0.01,0.79,-0.35,-0.02,-0.31,0.34,1.14,-0.26,-0.64,0.01,0.8,-0.33
2013-03-08,-0.42,0.61,-0.31,0.93,0.46,-0.05,-0.32,1.03,0.11,1.35,0.37,-0.91,0.32,-0.46,-0.89,0.11,-0.2,-0.77,0.46,-0.05,-0.52,-0.78,-0.27,-0.69,0.33,-0.58,0.64,0.16,-0.32,-0.59,1.24,-0.85,0.17,-0.75,0.5,-0.49,-0.75,0.66,-0.26,0.98,-0.1,0.92,0.01,1.24,0.27
2013-03-11,0.44,0.17,0.74,1.04,-0.25,0.73,0.73,-0.27,0.29,0.59,0.29,0.57,0.86,-0.28,0.16,-0.11,0.49,0.46,0.76,-0.52,0.45,0.45,-0.77,-0.33,-0.59,-0.03,0.26,-1.01,-0.04,-0.04,0.3,0.69,0.42,0.99,1.28,0.98,0.98,-0.55,0.01,0.3,-0.29,-0.56,0.01,0.3,0.0
2013-03-12,0.39,0.42,0.42,0.21,0.54,0.28,0.42,0.02,0.02,-0.18,-0.13,-0.0,-0.21,-0.51,-0.12,-0.1,-0.02,-0.1,-0.3,0.04,-0.24,-0.09,-0.5,-0.1,-0.08,-0.08,-0.28,0.05,-0.23,-0.08,-0.2,-0.15,-0.13,-0.13,-0.33,-0.27,-0.13,0.15,0.14,-0.06,-0.02,0.0,-0.0,-0.21,-0.15
2013-03-13,-0.05,0.32,-0.22,-0.2,0.8,-0.03,-0.25,0.38,-0.16,-0.15,0.03,-0.54,-0.52,-0.31,-0.36,0.0,-0.69,-0.54,-0.52,0.5,-0.35,-0.56,0.38,0.32,0.7,0.15,0.17,1.18,0.35,0.13,0.02,-0.86,-0.49,-1.02,-1.0,-0.83,-1.04,0.35,-0.19,-0.17,0.19,0.57,0.03,0.04,0.21
2013-03-14,0.31,0.26,0.82,0.82,0.39,0.85,0.82,-0.03,0.52,0.51,0.55,0.55,0.55,-0.49,-0.18,-0.21,-0.72,0.33,0.33,-0.11,0.36,0.34,0.25,0.55,0.51,1.06,1.06,0.62,1.1,1.07,-0.0,-0.07,-0.12,0.44,0.43,0.47,0.44,-0.58,-0.03,-0.04,-0.52,-0.56,-0.01,-0.01,0.02
2013-03-15,-0.03,-0.65,0.29,-0.63,-0.39,0.08,0.25,-0.62,0.32,-0.59,0.12,0.94,0.02,0.3,0.26,-0.37,0.33,0.58,-0.33,-0.1,0.38,0.55,-0.03,-0.07,-0.68,0.25,-0.66,-0.43,0.05,0.21,-0.91,0.37,-0.25,0.69,-0.22,0.49,0.65,-0.73,0.2,-0.71,-0.28,-0.89,0.04,-0.88,-0.16
2013-03-18,0.43,0.65,0.46,1.33,0.01,0.37,0.45,0.22,0.04,0.9,-0.06,-0.18,0.68,-0.07,0.35,0.58,0.49,0.4,1.27,-0.06,0.3,0.38,-0.54,-0.12,0.1,-0.08,0.77,-0.54,-0.18,-0.1,0.86,0.43,0.64,0.46,1.32,0.36,0.44,0.28,0.09,0.96,-0.02,0.2,0.01,0.88,-0.08
2013-03-19,0.14,-0.21,-0.3,-0.36,-0.07,-0.17,-0.3,-0.36,-0.46,-0.51,-0.35,-0.09,-0.15,-0.27,-0.09,-0.47,-0.53,-0.57,-0.62,-0.33,-0.44,-0.57,0.26,0.41,0.05,-0.04,-0.1,0.21,0.09,-0.04,-0.05,0.21,-0.16,-0.25,-0.29,-0.12,-0.25,-0.04,-0.13,-0.19,0.46,0.09,0.0,-0.05,0.14
2013-03-20,0.02,-0.09,0.1,1.0,0.33,0.11,0.09,-0.11,0.08,0.97,0.09,0.19,1.07,0.31,0.33,0.21,0.39,0.4,1.29,0.65,0.41,0.39,-0.1,-0.08,-0.18,-0.0,0.89,0.24,0.01,-0.01,0.89,-0.31,-0.43,-0.24,0.64,-0.22,-0.24,-0.2,-0.01,0.88,-0.07,-0.18,0.01,0.9,0.02
2013-03-21,0.5,0.71,0.58,-0.58,-0.49,0.45,0.58,0.23,0.09,-1.07,-0.04,-0.13,-1.28,-0.84,-0.35,-0.14,-0.75,-0.27,-1.42,-1.35,-0.4,-0.26,-0.09,0.4,0.61,0.49,-0.67,-0.61,0.36,0.5,-1.15,1.01,1.22,1.09,-0.07,0.96,1.09,0.26,0.14,-1.02,-0.1,0.13,-0.0,-1.16,-0.14
2013-03-22,-0.16,-0.56,0.06,-0.42,-0.45,-0.07,0.04,-0.41,0.21,-0.25,0.08,0.62,0.13,0.65,0.5,0.09,0.31,0.71,0.23,0.21,0.58,0.69,0.34,0.17,-0.21,0.39,-0.08,-0.11,0.27,0.38,-0.48,0.27,-0.11,0.51,0.02,0.38,0.49,-0.49,0.13,-0.36,-0.19,-0.6,0.02,-0.46,-0.11
2013-03-25,0.03,0.71,0.18,-0.03,0.17,-0.19,0.2,0.7,0.17,-0.07,-0.2,-0.52,-0.76,-0.95,-0.93,-0.23,-0.34,-0.76,-0.99,-0.77,-1.14,-0.74,-0.6,-0.59,0.1,-0.42,-0.65,-0.44,-0.79,-0.4,-0.24,-0.15,0.55,0.02,-0.22,-0.35,0.04,0.9,0.38,0.14,-0.2,0.5,-0.02,-0.26,-0.4
2013-03-26,-0.33,0.15,0.17,0.48,-0.35,-0.06,0.19,0.48,0.49,0.81,0.26,0.01,0.35,-0.12,-0.44,0.01,0.16,0.04,0.37,-0.44,-0.18,0.06,-0.28,-0.61,-0.14,-0.12,0.2,-0.6,-0.34,-0.1,0.31,0.0,0.47,0.48,0.8,0.25,0.5,0.21,0.23,0.54,-0.51,-0.03,-0.02,0.29,-0.25
2013-03-27,-0.38,0.22,-0.34,-0.39,-0.05,-0.23,-0.38,0.61,0.04,0.0,0.15,-0.56,-0.61,-0.24,-0.62,-0.03,-0.44,-0.59,-0.62,-0.31,-0.48,-0.63,0.19,-0.19,0.41,-0.15,-0.19,0.12,-0.04,-0.2,-0.03,-0.32,0.29,-0.28,-0.31,-0.17,-0.32,0.45,-0.11,-0.14,0.01,0.61,0.04,0.01,0.15
2013-03-28,-0.28,-0.71,-0.3,-0.6,-0.32,-0.45,-0.29,-0.44,-0.02,-0.33,-0.17,0.42,0.1,0.58,0.28,-0.14,-0.13,0.27,-0.04,0.26,0.12,0.28,0.7,0.42,-0.01,0.41,0.09,0.38,0.26,0.42,-0.31,0.05,-0.4,0.03,-0.29,-0.12,0.04,-0.27,0.15,-0.16,0.01,-0.43,-0.01,-0.33,-0.16
