,AUD_CAD,AUD_CHF,AUD_HKD,AUD_JPY,AUD_NZD,AUD_SGD,AUD_USD,CAD_CHF,CAD_HKD,CAD_JPY,CAD_SGD,CHF_HKD,CHF_JPY,EUR_AUD,EUR_CAD,EUR_CHF,EUR_GBP,EUR_HKD,EUR_JPY,EUR_NZD,EUR_SGD,EUR_USD,GBP_AUD,GBP_CAD,GBP_CHF,GBP_HKD,GBP_JPY,GBP_NZD,GBP_SGD,GBP_USD,HKD_JPY,NZD_CAD,NZD_CHF,NZD_HKD,NZD_JPY,NZD_SGD,NZD_USD,SGD_CHF,SGD_HKD,SGD_JPY,USD_CAD,USD_CHF,USD_HKD,USD_JPY,USD_SGD
2018-02-09,0.24,0.77,0.37,0.47,-0.06,0.15,0.41,0.55,0.16,0.22,-0.09,-0.39,-0.32,-0.37,-0.13,0.39,0.65,0.0,0.1,-0.44,-0.22,0.04,-0.99,-0.76,-0.22,-0.64,-0.54,-1.08,-0.86,-0.6,0.09,0.34,0.83,0.43,0.54,0.18,0.47,0.62,0.22,0.32,-0.2,0.36,-0.04,0.06,-0.26
2018-02-12,0.5,0.56,0.6,0.39,0.33,0.17,0.6,0.05,0.09,-0.09,-0.34,0.07,-0.13,-0.25,0.25,0.36,0.17,0.34,0.14,0.08,-0.08,0.34,-0.42,0.06,0.09,0.18,-0.04,-0.09,-0.24,0.18,-0.2,0.17,0.27,0.27,0.06,-0.13,0.27,0.36,0.47,0.23,-0.09,-0.07,-0.0,-0.2,-0.46
2018-02-13,0.08,-0.48,0.01,-0.79,-0.19,-0.07,-0.01,-0.56,-0.06,-0.87,-0.14,0.52,-0.32,0.52,0.6,0.08,0.07,0.56,-0.27,0.35,0.48,0.51,0.43,0.51,-0.03,0.48,-0.36,0.26,0.4,0.44,-0.82,0.26,-0.31,0.21,-0.62,0.13,0.17,-0.44,0.08,-0.74,0.08,-0.45,0.05,-0.77,-0.03
2018-02-14,0.06,0.3,0.84,0.11,-0.41,0.19,0.86,0.24,0.79,0.04,0.13,0.54,-0.2,-0.06,-0.0,0.19,0.02,0.79,0.05,-0.46,0.14,0.8,-0.07,-0.0,0.24,0.78,0.04,-0.47,0.13,0.79,-0.74,0.48,0.7,1.27,0.51,0.61,1.27,0.11,0.65,-0.09,-0.78,-0.54,-0.01,-0.74,-0.65
2018-02-15,0.13,-0.55,0.2,-0.54,-0.29,-0.15,0.23,-0.66,0.09,-0.68,-0.27,0.76,-0.01,0.19,0.32,-0.36,-0.27,0.41,-0.36,-0.12,0.05,0.44,0.47,0.6,-0.08,0.69,-0.08,0.16,0.33,0.72,-0.76,0.43,-0.26,0.5,-0.25,0.14,0.53,-0.4,0.36,-0.4,-0.12,-0.78,-0.03,-0.79,-0.39
2018-02-16,0.12,0.17,-0.44,-0.27,-0.2,-0.24,-0.41,0.05,-0.52,-0.39,-0.41,-0.57,-0.46,-0.34,-0.21,-0.13,-0.3,-0.74,-0.6,-0.56,-0.55,-0.75,-0.03,0.09,0.16,-0.44,-0.32,-0.23,-0.26,-0.46,0.15,0.31,0.28,-0.29,-0.07,-0.1,-0.3,0.38,-0.2,-0.04,0.53,0.59,0.01,0.16,0.21
2018-02-19,0.1,0.16,0.06,0.3,0.13,0.18,0.06,0.12,-0.03,0.2,0.09,-0.1,0.14,-0.02,0.05,0.14,0.15,0.04,0.29,0.12,0.16,0.04,-0.18,-0.11,-0.02,-0.1,0.11,-0.04,0.02,-0.12,0.24,-0.09,-0.07,-0.19,0.14,-0.08,-0.17,-0.01,-0.12,0.12,-0.02,0.11,-0.0,0.24,0.11
2018-02-20,0.31,0.35,-0.33,0.31,-0.04,0.09,-0.39,0.07,-0.63,0.01,-0.24,-0.7,-0.07,-0.18,0.12,0.22,-0.52,-0.52,0.13,-0.23,-0.09,-0.55,0.34,0.65,0.72,-0.01,0.65,0.3,0.41,-0.05,0.66,0.35,0.42,-0.26,0.36,0.16,-0.32,0.29,-0.41,0.24,0.67,0.7,0.03,0.69,0.45
2018-02-21,-0.57,-0.68,-0.97,-0.58,-0.63,-0.62,-0.98,-0.2,-0.43,-0.02,-0.05,-0.29,0.12,0.56,-0.01,-0.15,0.13,-0.41,-0.02,-0.07,-0.02,-0.42,0.44,-0.14,-0.27,-0.54,-0.15,-0.21,-0.15,-0.55,0.4,0.07,-0.02,-0.31,0.05,0.01,-0.32,-0.1,-0.39,0.01,0.43,0.24,0.01,0.41,0.4
2018-02-22,0.56,-0.1,0.53,-0.41,0.23,0.18,0.54,-0.67,-0.04,-0.97,-0.37,0.64,-0.29,-0.16,0.4,-0.29,0.09,0.36,-0.58,0.08,0.01,0.37,-0.26,0.3,-0.39,0.29,-0.67,-0.02,-0.09,0.3,-0.94,0.33,-0.32,0.31,-0.66,-0.03,0.32,-0.28,0.35,-0.59,0.03,-0.64,-0.01,-0.94,-0.36
2018-02-23,-0.62,0.29,-0.08,0.06,0.58,-0.02,-0.07,0.86,0.52,0.69,0.58,-0.34,-0.26,-0.21,-0.84,0.09,-0.37,-0.3,-0.16,0.38,-0.24,-0.27,0.16,-0.47,0.45,0.08,0.22,0.75,0.14,0.12,0.13,-1.21,-0.28,-0.63,-0.53,-0.58,-0.61,0.28,-0.06,0.07,-0.53,0.35,-0.01,0.12,0.05
2018-02-26,0.5,0.38,0.14,-0.11,-0.0,-0.16,0.16,-0.12,-0.33,-0.61,-0.65,-0.22,-0.43,0.05,0.54,0.33,0.35,0.19,-0.06,0.06,-0.11,0.18,-0.31,0.19,0.01,-0.14,-0.41,-0.3,-0.44,-0.15,-0.25,0.49,0.39,0.21,-0.11,-0.09,0.17,0.52,0.32,0.05,0.34,0.21,0.0,-0.25,-0.3
2018-02-27,-0.1,-0.73,-0.78,-0.48,0.07,-0.15,-0.85,-0.65,-0.69,-0.37,-0.12,-0.04,0.27,0.16,0.06,-0.57,-0.25,-0.64,-0.31,0.23,-0.07,-0.69,0.42,0.32,-0.33,-0.39,-0.05,0.49,0.18,-0.44,0.32,-0.17,-0.79,-0.83,-0.55,-0.26,-0.88,-0.58,-0.62,-0.25,0.75,0.09,0.05,0.37,0.68
2018-02-28,0.09,0.28,-0.37,-0.97,-0.01,-0.31,-0.35,0.19,-0.45,-1.05,-0.4,-0.65,-1.22,0.03,0.12,0.28,0.76,-0.34,-0.94,0.03,-0.27,-0.32,-0.72,-0.64,-0.47,-1.07,-1.69,-0.73,-1.02,-1.06,-0.61,0.09,0.26,-0.34,-0.97,-0.27,-0.32,0.59,-0.06,-0.68,0.43,0.64,-0.02,-0.63,0.05
2018-03-01,0.01,-0.36,-0.01,-0.47,-0.61,-0.21,-0.03,-0.4,-0.04,-0.47,-0.21,0.31,-0.12,0.66,0.65,0.31,0.46,0.62,0.19,0.04,0.45,0.6,0.18,0.19,-0.16,0.17,-0.28,-0.43,-0.01,0.15,-0.43,0.63,0.22,0.58,0.14,0.41,0.55,-0.19,0.17,-0.26,0.06,-0.29,0.03,-0.41,-0.14
2018-03-02,0.49,-0.36,0.12,-0.37,0.23,-0.15,0.09,-0.79,-0.31,-0.85,-0.58,0.48,-0.01,0.35,0.87,-0.01,0.22,0.5,-0.02,0.59,0.22,0.46,0.12,0.61,-0.25,0.27,-0.24,0.34,-0.01,0.23,-0.5,0.27,-0.61,-0.19,-0.6,-0.46,-0.23,-0.21,0.27,-0.23,0.39,-0.44,0.04,-0.46,-0.23
2018-03-05,0.68,0.33,0.05,0.72,0.19,-0.01,0.01,-0.36,-0.68,0.04,-0.74,-0.3,0.22,-0.0,0.68,0.37,-0.29,0.02,0.68,0.2,-0.03,0.02,0.34,1.04,0.82,0.4,1.05,0.58,0.34,0.34,0.66,0.5,0.19,-0.19,0.53,-0.25,-0.17,0.36,0.06,0.72,0.68,0.4,0.02,0.71,-0.04
2018-03-06,0.12,0.94,0.84,0.76,-0.08,0.66,0.86,0.8,0.75,0.64,0.57,-0.05,-0.16,-0.28,-0.16,0.64,0.27,0.58,0.48,-0.35,0.4,0.56,-0.56,-0.44,0.37,0.31,0.2,-0.63,0.13,0.29,-0.1,0.18,0.99,0.94,0.84,0.75,0.92,0.23,0.18,0.08,-0.72,0.07,0.02,-0.08,-0.16
2018-03-07,0.21,0.21,-0.02,-0.12,0.03,-0.21,-0.05,0.01,-0.23,-0.34,-0.42,-0.25,-0.37,0.09,0.31,0.35,-0.06,0.06,-0.04,0.14,-0.13,0.04,0.15,0.37,0.39,0.1,0.02,0.19,-0.1,0.08,-0.1,0.19,0.19,-0.11,-0.16,-0.3,-0.14,0.45,0.2,0.09,0.26,0.28,0.03,-0.07,-0.17
2018-03-08,-0.58,0.34,-0.42,-0.36,-0.22,-0.23,-0.48,0.88,0.13,0.22,0.33,-0.74,-0.67,-0.31,-0.89,0.03,-0.17,-0.74,-0.68,-0.54,-0.54,-0.8,-0.12,-0.71,0.19,-0.54,-0.48,-0.34,-0.35,-0.6,0.07,-0.34,0.58,-0.17,-0.13,0.03,-0.23,0.55,-0.2,-0.13,-0.07,0.83,0.06,0.13,0.26
2018-03-09,0.12,0.78,0.73,1.37,0.45,0.72,0.78,0.64,0.59,1.25,0.58,-0.05,0.56,-0.83,-0.71,-0.02,-0.36,-0.1,0.53,-0.37,-0.1,-0.04,-0.49,-0.38,0.31,0.23,0.87,-0.07,0.21,0.28,0.63,-0.32,0.36,0.3,0.92,0.29,0.36,0.07,0.01,0.64,-0.64,-0.0,-0.05,0.58,-0.06
2018-03-12,0.52,-0.08,0.34,0.06,0.27,-0.01,0.29,-0.59,-0.24,-0.46,-0.57,0.4,0.14,-0.11,0.41,-0.14,-0.16,0.22,-0.06,0.18,-0.13,0.17,0.09,0.61,0.11,0.42,0.17,0.38,0.07,0.37,-0.26,0.24,-0.28,0.02,-0.22,-0.31,-0.01,0.03,0.33,0.07,0.23,-0.27,0.03,-0.22,-0.3
2018-03-13,0.79,-0.49,-0.17,-0.01,-0.59,-0.22,-0.17,-1.33,-0.96,-0.8,-1.02,0.31,0.49,0.57,1.37,0.07,0.0,0.41,0.56,-0.01,0.35,0.41,0.57,1.36,0.07,0.4,0.56,-0.02,0.34,0.4,0.15,1.38,0.08,0.45,0.58,0.39,0.45,-0.26,0.05,0.21,0.97,-0.32,-0.0,0.15,-0.05
2018-03-14,0.16,0.32,0.25,-0.0,0.12,0.02,0.23,0.16,0.08,-0.16,-0.15,-0.07,-0.33,-0.41,-0.26,-0.09,-0.16,-0.18,-0.41,-0.27,-0.4,-0.19,-0.24,-0.09,0.08,0.01,-0.24,-0.11,-0.22,-0.0,-0.24,0.02,0.2,0.12,-0.14,-0.11,0.11,0.3,0.22,-0.01,-0.07,0.09,0.01,-0.23,-0.21
2018-03-15,-0.25,-0.36,-1.0,-0.98,-0.26,-0.67,-1.01,-0.1,-0.75,-0.74,-0.42,-0.64,-0.64,0.5,0.26,0.17,-0.32,-0.49,-0.48,0.23,-0.16,-0.49,0.84,0.59,0.5,-0.17,-0.15,0.57,0.16,-0.18,0.02,0.03,-0.03,-0.7,-0.71,-0.37,-0.71,0.32,-0.32,-0.31,0.76,0.66,0.01,0.03,0.34
2018-03-16,-0.75,-1.0,-1.08,-1.44,-0.27,-0.79,-1.1,-0.24,-0.3,-0.73,-0.04,-0.08,-0.43,0.99,0.24,-0.03,-0.19,-0.1,-0.48,0.73,0.26,-0.12,1.18,0.43,0.12,0.08,-0.3,0.9,0.4,0.09,-0.37,-0.45,-0.81,-0.87,-1.2,-0.51,-0.93,-0.23,-0.3,-0.66,0.36,0.09,0.02,-0.35,0.39
2018-03-19,-0.1,-0.13,0.01,0.17,-0.34,-0.07,-0.01,0.01,0.06,0.27,-0.01,0.1,0.31,0.41,0.3,0.21,-0.24,0.4,0.57,0.08,0.32,0.4,0.61,0.52,0.46,0.58,0.77,0.27,0.51,0.6,0.17,0.23,0.19,0.38,0.5,0.3,0.31,-0.03,0.07,0.25,-0.12,-0.16,-0.01,0.17,-0.09
2018-03-20,-0.48,0.09,-0.4,-0.02,0.37,-0.24,-0.42,0.63,0.07,0.46,0.23,-0.52,-0.14,-0.33,-0.81,-0.2,-0.57,-0.74,-0.35,0.05,-0.62,-0.76,0.25,-0.24,0.37,-0.16,0.23,0.63,-0.04,-0.18,0.39,-0.84,-0.27,-0.75,-0.39,-0.6,-0.78,0.37,-0.12,0.27,-0.05,0.55,0.03,0.42,0.15
2018-03-21,-0.23,0.35,1.09,0.61,0.45,0.56,1.08,0.57,1.34,0.84,0.81,0.74,0.27,-0.28,-0.51,0.06,-0.24,0.8,0.33,0.19,0.27,0.79,-0.04,-0.28,0.3,1.04,0.57,0.41,0.5,1.02,-0.47,-0.68,-0.1,0.61,0.14,0.09,0.6,-0.22,0.54,0.06,-1.3,-0.72,0.02,-0.46,-0.52
2018-03-22,-0.66,-0.96,-0.91,-1.65,-0.67,-0.59,-0.94,-0.3,-0.26,-1.0,0.07,0.05,-0.68,0.63,-0.03,-0.36,0.01,-0.29,-1.04,-0.03,0.04,-0.32,0.61,-0.04,-0.37,-0.28,-1.04,-0.04,0.05,-0.31,-0.75,-0.0,-0.28,-0.18,-1.01,0.15,-0.21,-0.38,-0.32,-1.07,0.29,-0.02,0.03,-0.72,0.35
2018-03-23,-0.26,-0.21,0.06,-0.5,-0.36,-0.04,0.09,0.08,0.3,-0.25,0.2,0.24,-0.34,0.36,0.1,0.19,0.17,0.39,-0.12,0.01,0.3,0.42,0.19,-0.07,0.03,0.23,-0.31,-0.18,0.13,0.26,-0.54,0.1,0.13,0.45,-0.14,0.35,0.48,-0.14,0.1,-0.44,-0.32,-0.27,-0.03,-0.57,-0.12
2018-03-26,0.2,0.35,0.56,1.28,-0.31,0.17,0.58,0.24,0.41,1.1,-0.01,0.16,0.9,0.18,0.39,0.57,0.15,0.76,1.44,-0.13,0.36,0.77,0.07,0.26,0.47,0.67,1.36,-0.25,0.22,0.64,0.72,0.52,0.71,0.92,1.61,0.46,0.87,0.2,0.41,1.12,-0.4,-0.21,-0.0,0.71,-0.39
2018-03-27,-0.51,-0.73,-0.86,-0.94,-0.45,-0.79,-0.87,-0.29,-0.37,-0.42,-0.27,-0.09,-0.21,0.51,-0.02,-0.22,0.14,-0.35,-0.43,0.09,-0.28,-0.36,0.36,-0.16,-0.36,-0.52,-0.58,-0.1,-0.44,-0.53,-0.08,-0.03,-0.24,-0.37,-0.51,-0.29,-0.38,0.01,-0.1,-0.16,0.34,0.1,0.01,-0.07,0.11
2018-03-28,0.08,0.85,-0.2,1.21,0.55,-0.05,-0.21,0.75,-0.29,1.16,-0.14,-1.03,0.4,-0.55,-0.48,0.25,-0.21,-0.75,0.66,-0.0,-0.61,-0.77,-0.35,-0.27,0.48,-0.54,0.88,0.19,-0.39,-0.55,1.43,-0.47,0.3,-0.74,0.68,-0.6,-0.76,0.9,-0.15,1.28,0.3,1.06,0.01,1.44,0.16
